#TYPE Microsoft.Powershell.Utility.FileHash
"Algorithm","Hash","Path"
"SHA1","93A0A964299B253AFC37F36D561E4D78D7150FF9","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp03.bin"
"SHA1","D76EF676177F96C74BB77708EF63049078F6FDE0","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp04.bin"
"SHA1","DA2998BB675BEFE4E3016EF4493310A7BD66FBDD","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp05.bin"
"SHA1","74993A2F7623F7D560CE8BA09AC3C6CC8DE3C4B0","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp06.bin"
"SHA1","F9004E90BC8122C566F1B17333E782323B92AD6A","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp07.bin"
"SHA1","F9D874BCFB08E99E8ED84EC0C5120F4B840A43C0","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp08.bin"
"SHA1","640F70ED2D8021538610A4975FEC58B7F8BC0B5A","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp09.bin"
"SHA1","F39112E8E66DA95A53EB2B40D809827BD143049C","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp10.bin"
"SHA1","48741B3D84F325FA9A6E82F3A31D7FAA42CBB1CD","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp11.bin"
"SHA1","5793C34111049A6D50A5D88FF21796309FC46E21","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp12.bin"
"SHA1","4A8A5921DC846ABBB5E03FE57D9F81566329F550","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp13.bin"
"SHA1","76395D3DF1FCD57245D9989C5154DDF14E972259","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp14.bin"
"SHA1","7D77583091831BE81F1CFB98107B7A069B1E9F75","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp15.bin"
"SHA1","31F092707852B4841C25E78D0EA9230D8B2D6A0D","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp16.bin"
"SHA1","7D77583091831BE81F1CFB98107B7A069B1E9F75","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp17.bin"
